	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60
MT-ND4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19587.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160780.0	0.0	0.0	320150.0	0.0	0.0	0.0	30387.0	18129.0	23225.0	203320.0	219380.0	222690.0	14331.0	75473.0	143610.0	623080.0	1272200.0	171280.0	611060.0	3421200.0	405730.0	2797700.0	4780200.0	2617800.0	2496200.0	1815200.0	3724700.0	6090300.0	17027000.0	54185000.0	29001000.0	23985000.0	9751300.0	23812000.0	12260000.0	6172000.0	3370300.0	2201000.0	697970.0	196760.0	0.0
GPX1	350850.0	136640.0	354320.0	34211.0	38299.0	61497.0	107250.0	0.0	0.0	68128.0	67895.0	163050.0	294400.0	480520.0	1642800.0	2999800.0	2114500.0	4335000.0	5146000.0	5510400.0	4006700.0	4427700.0	6741200.0	6323800.0	5608800.0	4463300.0	4779900.0	3038000.0	2578700.0	1774200.0	1651200.0	886880.0	1540000.0	185470.0	770460.0	701090.0	875870.0	462860.0	189060.0	0.0	330420.0	409020.0	293830.0	47838.0	62382.0	0.0	0.0	0.0	0.0	0.0	334300.0	0.0	18134.0	217180.0	484970.0	150280.0	41717.0	0.0	0.0	0.0
C9orf88	116090.0	98767.0	95087.0	130610.0	96474.0	70527.0	82076.0	0.0	0.0	0.0	32459.0	220880.0	211600.0	257400.0	374070.0	551090.0	456390.0	2254400.0	2815400.0	2143800.0	2271800.0	3503900.0	3255900.0	3442300.0	4808500.0	4589100.0	4177500.0	3997900.0	2528800.0	1756900.0	1511300.0	687470.0	276040.0	168640.0	75595.0	41399.0	27931.0	0.0	32807.0	53216.0	19423.0	26743.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12811.0	38968.0	0.0	0.0	0.0	0.0	0.0	8795.7	0.0	19441.0	0.0
LONP1	15520.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6227.4	39087.0	80810.0	208140.0	474360.0	1451300.0	1690000.0	1958000.0	3081200.0	4262100.0	4512300.0	4580500.0	4856100.0	5682900.0	6472500.0	4830400.0	4331600.0	3403000.0	2260800.0	1485500.0	1121600.0	874500.0	605300.0	525620.0	502170.0	83946.0	243120.0	150040.0	54264.0	62312.0	51129.0	41057.0	47454.0	53450.0	0.0	9377.3	0.0	19532.0	0.0	0.0	9201.3	34235.0	0.0	0.0	0.0	0.0	0.0	0.0
TMED1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238750.0	0.0	0.0	403320.0	0.0	1061000.0	663170.0	0.0	4079300.0	8543000.0	10575000.0	11592000.0	6678600.0	2508200.0	800470.0	776190.0	712330.0	69189.0	91977.0	88459.0	365780.0	30788.0	0.0	458770.0	318050.0	573620.0	408810.0	362230.0	0.0	0.0	284350.0	0.0	231200.0	123820.0	0.0	0.0	232040.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUMF2	0.0	0.0	35642.0	0.0	153110.0	13921.0	0.0	0.0	0.0	173670.0	64181.0	44993.0	209950.0	0.0	0.0	38863.0	0.0	897010.0	3887700.0	5783800.0	7719200.0	7091700.0	5987800.0	598800.0	442380.0	371120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151430.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22655.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEC11L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25164.0	225170.0	0.0	770580.0	65783.0	0.0	0.0	433250.0	694180.0	5425000.0	15622000.0	581310.0	3450900.0	1208300.0	1592300.0	1169800.0	894400.0	858160.0	874050.0	1051900.0	0.0	826810.0	92037.0	0.0	836780.0	481320.0	896230.0	588990.0	862750.0	465150.0	0.0	0.0	188880.0	267700.0	536590.0	464570.0	262880.0	134900.0	187350.0	0.0	7914.1	165810.0	0.0	0.0	0.0	146290.0	76378.0	82370.0	46730.0	0.0
SPCS3	0.0	0.0	0.0	0.0	0.0	480040.0	464250.0	0.0	404520.0	0.0	0.0	0.0	84886.0	75472.0	79879.0	0.0	479220.0	4196000.0	8723000.0	9716500.0	10920000.0	13574000.0	6456900.0	4375100.0	4148400.0	3255300.0	1972400.0	2250900.0	2513300.0	2447300.0	3260300.0	2353300.0	2491600.0	1574200.0	1383400.0	1669600.0	1476800.0	1676500.0	2069700.0	1170000.0	640670.0	271720.0	743330.0	642450.0	928280.0	751320.0	796820.0	353640.0	1013000.0	519530.0	399260.0	426910.0	661530.0	316730.0	475380.0	41237.0	273240.0	138830.0	0.0	0.0
SPCS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	402850.0	2420400.0	13354000.0	17496000.0	18055000.0	15953000.0	8160600.0	6248000.0	4725700.0	4331100.0	3795500.0	2570500.0	3613400.0	2691100.0	2986200.0	2483600.0	1912500.0	2436900.0	1794700.0	1134600.0	1273400.0	1419700.0	925980.0	495310.0	876600.0	407380.0	302940.0	733830.0	580880.0	755310.0	546360.0	216220.0	209250.0	227450.0	484170.0	563190.0	313430.0	376920.0	355200.0	79297.0	82223.0	85492.0	0.0	0.0
TMED9	0.0	0.0	0.0	0.0	0.0	0.0	13187.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42373.0	1755600.0	10293000.0	25899000.0	18479000.0	8904000.0	9611100.0	6113300.0	2191700.0	4259900.0	2760900.0	1190600.0	1646100.0	1053800.0	1249600.0	916140.0	642740.0	618450.0	587900.0	423120.0	512030.0	101450.0	213040.0	499100.0	483900.0	367650.0	242780.0	129600.0	57869.0	126890.0	105520.0	35115.0	95986.0	185390.0	38837.0	56562.0	47328.0	19687.0	0.0	65248.0	66082.0	38275.0	16653.0	0.0
TMED10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273700.0	2336000.0	13221000.0	27773000.0	36165000.0	21868000.0	12560000.0	2118300.0	4143000.0	1971700.0	863310.0	616720.0	1564000.0	1072000.0	1489400.0	1034300.0	725370.0	971080.0	430600.0	398300.0	318070.0	431350.0	244990.0	484750.0	124930.0	334880.0	130880.0	191580.0	121530.0	123370.0	139810.0	54916.0	0.0	183400.0	0.0	94409.0	0.0	0.0	91637.0	99293.0	0.0	0.0	0.0	0.0
RNP24	0.0	0.0	0.0	87809.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175710.0	2716600.0	6574200.0	27663000.0	20681000.0	17976000.0	11007000.0	4658300.0	4225100.0	3015300.0	2372800.0	2324700.0	1628200.0	352600.0	951050.0	525040.0	691820.0	650780.0	225850.0	313230.0	397680.0	0.0	246700.0	37463.0	180020.0	0.0	54410.0	60738.0	148970.0	141400.0	115060.0	381570.0	94606.0	104440.0	28226.0	252070.0	0.0	19697.0	25847.0	0.0	28243.0	6963.4	0.0	0.0
C2CD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48971.0	0.0	25067.0	0.0	0.0	0.0	0.0	0.0	166040.0	221890.0	170770.0	100830.0	65596.0	0.0	61474.0	0.0	56970.0	8594.0	0.0	0.0	0.0	0.0	0.0	0.0	26129.0	0.0	0.0	85291.0	74831.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q6ZMD3	175800.0	0.0	0.0	0.0	0.0	0.0	0.0	36235.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76711.0	50706.0	96306.0	30093.0	75372.0	0.0	0.0	49827.0	0.0	27179.0	86011.0	144910.0	0.0	25286.0	0.0	0.0	24593.0	21006.0	0.0	33843.0	0.0	24880.0	0.0	0.0	21951.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	255150.0	929250.0	1285800.0	310890.0	0.0	244920.0	315230.0	148700.0	93419.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM192	0.0	23355.0	0.0	0.0	65050.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	396130.0	517510.0	1853800.0	2071700.0	2875600.0	1257400.0	1317500.0	836950.0	711710.0	507610.0	207870.0	154250.0	237340.0	0.0	206580.0	231370.0	182330.0	422860.0	536780.0	227420.0	398220.0	175320.0	0.0	73643.0	107730.0	0.0	56198.0	54841.0	59182.0	0.0	0.0	38776.0	97280.0	30992.0	0.0	0.0	28258.0	0.0	18730.0	0.0	0.0	0.0	0.0
DNAJB11	0.0	32907.0	0.0	31791.0	0.0	0.0	0.0	136390.0	0.0	0.0	0.0	0.0	0.0	0.0	294840.0	0.0	29481.0	162850.0	204580.0	1346700.0	867540.0	1581800.0	830580.0	843790.0	888300.0	362770.0	556610.0	235210.0	183500.0	252750.0	438290.0	85465.0	154040.0	179430.0	84472.0	0.0	54232.0	82219.0	99314.0	62101.0	44333.0	54494.0	34892.0	67525.0	52920.0	40897.0	48790.0	25882.0	58139.0	32188.0	0.0	29103.0	32406.0	39848.0	16912.0	15118.0	0.0	0.0	0.0	0.0
ADAM10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28223.0	0.0	0.0	0.0	0.0	54089.0	174580.0	216200.0	255460.0	466590.0	209320.0	308620.0	196200.0	109260.0	107370.0	130880.0	173780.0	235230.0	19089.0	0.0	0.0	0.0	4734.2	32727.0	0.0	36506.0	0.0	0.0	36613.0	34292.0	7758.0	12015.0	0.0	0.0	32704.0	0.0	37453.0	0.0	0.0	13582.0	0.0	0.0	15895.0	15229.0	0.0	0.0	0.0	0.0
SDF2L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80277.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRRC32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159680.0	20494.0	418300.0	428940.0	17694.0	22897.0	118990.0	70887.0	56775.0	62972.0	21254.0	30869.0	67557.0	0.0	69108.0	43669.0	42427.0	22155.0	0.0	0.0	0.0	0.0	2984.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PC	0.0	0.0	18645.0	22705.0	15571.0	18347.0	11449.0	0.0	8847.1	0.0	0.0	0.0	0.0	0.0	0.0	43274.0	253180.0	671040.0	622290.0	644940.0	287660.0	354200.0	246000.0	259530.0	224080.0	248600.0	171340.0	149730.0	86356.0	128050.0	41255.0	42871.0	5817.7	39979.0	0.0	0.0	0.0	14355.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16546.0	4730.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80225.0	41927.0	0.0	7071.9
TMED4	0.0	0.0	0.0	0.0	87293.0	0.0	176540.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	252790.0	0.0	503380.0	3698000.0	5283500.0	4796200.0	2422800.0	991430.0	725080.0	705790.0	757060.0	638980.0	639900.0	416380.0	544580.0	316850.0	66987.0	215920.0	184270.0	149910.0	44425.0	342660.0	464080.0	0.0	33754.0	19859.0	16242.0	31887.0	16506.0	0.0	0.0	7068.9	12935.0	24833.0	8390.6	11166.0	9626.8	117550.0	103810.0	0.0	6094.3	0.0	0.0	0.0
MBOAT7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42049.0	359120.0	982660.0	1047700.0	774760.0	287440.0	876920.0	173170.0	227820.0	364490.0	461650.0	370500.0	270860.0	387730.0	198470.0	506590.0	267080.0	282420.0	461140.0	304550.0	582640.0	259190.0	198720.0	370510.0	441050.0	266680.0	219780.0	223280.0	238730.0	381730.0	257830.0	75235.0	208400.0	222920.0	112200.0	89181.0	72063.0	100990.0	53416.0	83219.0	27466.0	75170.0	0.0	0.0
VPS35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33082.0	49644.0	22908.0	104220.0	381660.0	4259200.0	9612000.0	10911000.0	7626500.0	4759700.0	2570100.0	2183500.0	1220700.0	600940.0	442380.0	433220.0	249880.0	199080.0	151750.0	180600.0	116640.0	178630.0	94761.0	43139.0	21229.0	10662.0	41641.0	115370.0	44673.0	89158.0	25241.0	42493.0	20024.0	0.0	4362.0	69963.0	22112.0	0.0	5251.0	0.0	0.0	0.0	17507.0	0.0	0.0	0.0
BCAP31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79497.0	431120.0	5908300.0	12243000.0	10406000.0	13309000.0	8728700.0	4174000.0	4606900.0	8285800.0	3777200.0	2885200.0	2287500.0	2182900.0	4268600.0	2726500.0	2813800.0	3323800.0	900970.0	1337700.0	2241700.0	2290800.0	1778800.0	1346000.0	574430.0	268400.0	636480.0	763100.0	1507100.0	1654900.0	1696300.0	822880.0	1699900.0	2382600.0	3327300.0	2453000.0	4469100.0	4375500.0	8208500.0	2800200.0	6161500.0	2158400.0	693340.0	171700.0
MYO1D	0.0	0.0	0.0	0.0	21554.0	0.0	0.0	0.0	0.0	2624.6	3092.3	0.0	0.0	0.0	0.0	6999.6	0.0	0.0	76647.0	524130.0	658350.0	741410.0	372810.0	325830.0	328060.0	236720.0	172000.0	149310.0	150570.0	120340.0	205890.0	116010.0	153970.0	74161.0	60144.0	103110.0	47656.0	41467.0	72806.0	78720.0	39335.0	24533.0	21217.0	14661.0	13235.0	25646.0	9034.4	2904.4	4242.3	15262.0	21691.0	4534.8	20100.0	7817.5	6253.8	0.0	7511.1	0.0	22048.0	0.0
CLDN11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274140.0	704610.0	375280.0	1995300.0	480120.0	0.0	0.0	5034300.0	0.0	5037700.0	5892000.0	5311000.0	4230200.0	2989500.0	3187600.0	3266900.0	3134000.0	3141100.0	0.0	1749900.0	0.0	0.0	0.0	1211500.0	0.0	0.0	0.0	0.0	0.0	0.0	372590.0	0.0	0.0	266690.0	226850.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMM17B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198950.0	0.0	0.0	165210.0	856380.0	0.0	66498.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18407.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PROCR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146340.0	76689.0	195930.0	66943.0	93456.0	27475.0	248090.0	139540.0	221800.0	94305.0	141180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36183.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HCP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124690.0	0.0	0.0	0.0	0.0	0.0	0.0	226730.0	132900.0	0.0	0.0	0.0	0.0	0.0	0.0	207560.0	87306.0	0.0	0.0	0.0	171280.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL1A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40578.0	0.0	0.0	0.0	74067.0	19289.0	146970.0	51171.0	48007.0	0.0	52731.0	24602.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10684.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EDG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100370.0	451750.0	650980.0	2640800.0	3477800.0	1860800.0	2349900.0	709560.0	339460.0	494470.0	202210.0	234570.0	292890.0	333690.0	341930.0	211520.0	217870.0	110530.0	113030.0	105960.0	106310.0	54902.0	47710.0	76977.0	0.0	19604.0	35944.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDI2	0.0	0.0	0.0	0.0	174610.0	1586100.0	1939600.0	2420800.0	2237500.0	793300.0	903680.0	641730.0	918260.0	678160.0	1495400.0	3173400.0	4384900.0	9911000.0	18097000.0	26870000.0	23194000.0	23002000.0	15532000.0	2932100.0	1097000.0	315170.0	48541.0	91908.0	0.0	4403.7	0.0	0.0	0.0	63738.0	0.0	38272.0	0.0	0.0	0.0	0.0	48093.0	0.0	0.0	71836.0	55803.0	81560.0	46779.0	0.0	0.0	27848.0	0.0	0.0	29639.0	0.0	0.0	21736.0	18782.0	0.0	0.0	0.0
CSNK2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	259490.0	0.0	0.0	0.0	272870.0	333100.0	505320.0	383420.0	304440.0	282510.0	113330.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DECR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134550.0	171790.0	275950.0	126830.0	41784.0	137310.0	46921.0	23022.0	0.0	32889.0	0.0	44949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KARS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10934.0	0.0	11653.0	83132.0	552740.0	515130.0	900620.0	1301000.0	1251500.0	1868300.0	1731900.0	679600.0	297560.0	308160.0	37425.0	88875.0	49767.0	43776.0	27854.0	32829.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54695.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH3A2	0.0	0.0	36531.0	0.0	0.0	0.0	0.0	0.0	0.0	91672.0	111790.0	70157.0	26192.0	495070.0	279770.0	850890.0	1640500.0	5075100.0	7194700.0	7291300.0	5366000.0	4433800.0	3481900.0	2875900.0	2842200.0	2630200.0	2023000.0	2589700.0	2749700.0	2108500.0	1581600.0	1722300.0	1588200.0	1674700.0	1251600.0	2212200.0	1427400.0	1309600.0	1046100.0	1032500.0	698180.0	795370.0	780350.0	1004700.0	611800.0	543880.0	603450.0	179600.0	369680.0	545030.0	502100.0	375390.0	370100.0	574810.0	330690.0	310910.0	781330.0	324610.0	62370.0	5266.0
MARCHF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	326420.0	0.0	0.0	149630.0	0.0	185280.0	667350.0	708380.0	1441400.0	1801700.0	2173200.0	1953800.0	1644100.0	400620.0	1211800.0	1639900.0	764530.0	937410.0	662870.0	674100.0	710160.0	576010.0	403240.0	490190.0	571490.0	649070.0	616010.0	24854.0	34798.0	0.0	0.0	54547.0	381410.0	0.0	0.0	0.0	106550.0	68257.0	0.0	100590.0	78038.0	100770.0	0.0	0.0	68808.0	0.0	72920.0	0.0	0.0	0.0
ACOX2	0.0	0.0	0.0	0.0	5782.9	26666.0	54729.0	0.0	0.0	84391.0	73372.0	52506.0	40076.0	67671.0	46146.0	0.0	0.0	109020.0	227050.0	138840.0	159840.0	196950.0	126470.0	67806.0	56350.0	41760.0	0.0	0.0	0.0	18209.0	58770.0	0.0	24836.0	0.0	0.0	16181.0	0.0	102980.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL1A2	0.0	0.0	0.0	50508.0	0.0	3117.3	17940.0	56250.0	100020.0	96462.0	97267.0	31798.0	73005.0	29436.0	78040.0	30911.0	27181.0	32276.0	69088.0	68887.0	49151.0	34484.0	31995.0	25438.0	0.0	58944.0	164680.0	220800.0	120130.0	180970.0	107820.0	100810.0	46396.0	28780.0	48611.0	75399.0	0.0	0.0	21247.0	0.0	0.0	11845.0	9277.9	0.0	21176.0	18327.0	13019.0	4567.3	8193.7	10969.0	10738.0	0.0	0.0	6247.0	0.0	0.0	15505.0	0.0	3049.4	0.0
MCTS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225440.0	268630.0	240150.0	0.0	543530.0	347930.0	202990.0	267730.0	344230.0	288790.0	192420.0	368710.0	203150.0	0.0	77323.0	0.0	0.0	0.0	0.0	0.0	98562.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERAP1	0.0	0.0	30680.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28394.0	28394.0	0.0	0.0	489070.0	1094300.0	927710.0	809670.0	1403000.0	1191800.0	841680.0	402700.0	34885.0	2299.8	50038.0	56562.0	73614.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6401.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VPS26A	0.0	0.0	18258.0	0.0	0.0	0.0	73973.0	71988.0	0.0	0.0	0.0	0.0	0.0	73975.0	139380.0	75107.0	0.0	0.0	113610.0	2420800.0	5595100.0	7183600.0	3125600.0	2147000.0	1590800.0	676180.0	649620.0	163800.0	165010.0	23989.0	0.0	59750.0	0.0	65938.0	0.0	18735.0	124640.0	110540.0	386170.0	0.0	102860.0	62530.0	0.0	0.0	43513.0	0.0	34159.0	76775.0	0.0	0.0	0.0	27784.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UQCR11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	384980.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1503800.0	4000000.0	9628800.0	3900100.0	2342400.0	2940100.0	1708600.0	1233900.0	1188700.0	0.0	1048400.0	0.0	0.0	0.0
CD46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320080.0	616730.0	1889300.0	1942600.0	2629300.0	1494200.0	751440.0	218720.0	379420.0	0.0	335680.0	388580.0	355190.0	154870.0	101670.0	263620.0	217280.0	0.0	69409.0	105860.0	120830.0	74652.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63321.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD46::1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KPNB1	0.0	0.0	0.0	0.0	0.0	161690.0	270950.0	327420.0	511920.0	95994.0	109390.0	65608.0	56098.0	444410.0	1581000.0	3916900.0	3959700.0	5168700.0	4597600.0	4729000.0	3729100.0	4228200.0	742440.0	478390.0	668200.0	353330.0	58246.0	80195.0	254860.0	19963.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16906.0	0.0	0.0	0.0	0.0	0.0	9100.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAFAH1B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	432740.0	1634900.0	1187200.0	884490.0	1475000.0	1647300.0	1776900.0	1692000.0	1796400.0	1283600.0	427900.0	116610.0	43759.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WARS1	0.0	0.0	0.0	41088.0	2723.2	18445.0	0.0	11795.0	60698.0	59058.0	43018.0	82638.0	107880.0	41664.0	45865.0	199040.0	90043.0	779570.0	1026400.0	912730.0	819130.0	1008600.0	275950.0	82027.0	9798.4	0.0	10223.0	12924.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11301.0	0.0	0.0	0.0	0.0	0.0	0.0	3407.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20800.0	38816.0
